Smr-Prob in Audiology,L&S,252,990,4,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Smr-Prob in Audiology,L&S,252,990,13,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Smr-Prob in Audiology,L&S,252,990,24,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Smr-Prob in Audiology,L&S,252,990,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Smr-Prob in Audiology,L&S,252,990,60,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Smr-Prob in Audiology,L&S,252,990,71,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research and Thesis,L&S,252,999,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research and Thesis,L&S,252,999,23,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research and Thesis,L&S,252,999,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research and Thesis,L&S,252,999,46,6,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMMUNICATION SCI & DISORD,L&S,252,999,50,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMMUNICATION SCI & DISORD,L&S,252,999,60,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro to Mod & Contemp Lit,L&S,260,202,1,70,3.406,"[24.3, 42.9, 24.3, 2.9, 4.3, None, None, 1.4, None, None, None, None, None, None, None]"
Intro to Mod & Contemp Lit,L&S,260,203,1,52,3.37,"[40.4, 28.8, 19.2, None, None, 3.8, 3.8, 3.8, None, None, None, None, None, None, None]"
Intro to Mod & Contemp Lit,L&S,260,203,2,52,3.933,"[86.5, 13.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Cross-Cultrl Lit Form,L&S,260,350,1,18,3.778,"[61.1, 33.3, 5.6, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Cross-Cultrl Lit Form,L&S,260,350,2,7,3.75,"[57.1, 14.3, 14.3, None, None, None, None, 14.3, None, None, None, None, None, None, None]"
Prob in Transnatl Genre & Mode,L&S,260,358,1,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Prob in Transnatl Genre & Mode,L&S,260,500,1,17,3.5,"[17.6, 64.7, 17.6, None, None, None, None, None, None, None, None, None, None, None, None]"
Prob in Transnatl Genre & Mode,L&S,260,500,2,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Prob in Transnatl Genre & Mode,L&S,260,500,3,6,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Compar In & Beyond Compar Lit,L&S,260,699,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Compar In & Beyond Compar Lit,L&S,260,699,6,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Literary Criticism,L&S,260,771,1,8,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Literary Criticism,L&S,260,990,3,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Literary Criticism,L&S,260,990,8,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Literary Criticism,L&S,260,990,18,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Literary Criticism,L&S,260,990,22,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Literary Criticism,L&S,260,990,24,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,200,1,76,2.797,"[25.0, 11.8, 26.3, 6.6, 15.8, 3.9, 7.9, 1.3, None, None, None, None, 1.3, None, None]"
COMPUTER SCIENCES,L&S,266,200,2,105,2.655,"[21.0, 12.4, 16.2, 19.0, 15.2, 6.7, 7.6, 1.9, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,200,3,121,3.092,"[28.1, 9.9, 32.2, 18.2, 8.3, 0.8, 1.7, 0.8, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,200,4,108,2.958,"[32.4, 9.3, 28.7, 8.3, 11.1, 4.6, 5.6, None, None, None, None, None, None, None, None]"
Programming I,L&S,266,240,1,82,3.136,"[28.0, 13.4, 24.4, 23.2, 9.8, None, None, None, None, None, None, None, 1.2, None, None]"
Programming I,L&S,266,240,2,112,2.963,"[16.1, 14.3, 30.4, 23.2, 9.8, 2.7, None, None, None, None, None, None, 3.6, None, None]"
Intro to Discrete Mathematics,L&S,266,252,2,200,3.175,"[32.0, 18.0, 22.0, 14.0, 12.0, 1.5, 0.5, None, None, None, None, None, None, None, None]"
Intro to Discrete Mathematics,L&S,266,252,3,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro to Discrete Mathematics,L&S,266,252,4,194,2.93,"[20.6, 20.6, 14.9, 20.1, 20.6, 2.1, 1.0, None, None, None, None, None, None, None, None]"
Intro to Computer Engineering,L&S,266,298,122,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro to Computer Engineering,L&S,266,298,139,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro to Computer Engineering,L&S,266,298,147,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Directed Study in Comp Sci,L&S,266,300,2,189,3.13,"[28.0, 21.7, 30.2, 8.5, 3.7, 5.8, 2.1, None, None, None, None, None, None, None, None]"
Directed Study in Comp Sci,L&S,266,300,3,165,3.07,"[22.4, 22.4, 29.7, 13.3, 4.2, 6.1, 1.2, 0.6, None, None, None, None, None, None, None]"
Directed Study in Comp Sci,L&S,266,300,5,128,2.875,"[20.3, 17.2, 34.4, 10.9, 3.1, 9.4, 4.7, None, None, None, None, None, None, None, None]"
Directed Study in Comp Sci,L&S,266,300,6,122,2.926,"[20.5, 17.2, 32.8, 13.9, 4.1, 6.6, 4.1, None, None, None, None, None, 0.8, None, None]"
Programming II,L&S,266,301,1,77,3.243,"[26.0, 28.6, 29.9, 9.1, 1.3, 1.3, 2.6, 1.3, None, None, None, None, None, None, None]"
Programming II,L&S,266,301,2,187,3.235,"[28.3, 29.9, 19.3, 12.8, 3.2, 2.1, 2.1, 1.6, None, None, None, None, 0.5, None, None]"
Programming II,L&S,266,301,3,188,3.339,"[35.6, 25.0, 20.7, 11.2, 4.8, 0.5, 1.1, 1.1, None, None, None, None, None, None, None]"
Intro Data Programming,L&S,266,304,2,6,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Data Programming,L&S,266,304,5,10,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Data Programming,L&S,266,304,6,8,3.875,"[87.5, None, 12.5, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Data Programming,L&S,266,304,9,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Data Programming,L&S,266,304,10,12,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Data Programming,L&S,266,304,11,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro Data Programming,L&S,266,304,12,8,3.625,"[62.5, None, 37.5, None, None, None, None, None, None, None, None, None, None, None, None]"
WES-CS Group Meeting,L&S,266,310,1,107,3.187,"[24.3, 16.8, 43.0, 9.3, 4.7, 0.9, 0.9, None, None, None, None, None, None, None, None]"
WES-CS Group Meeting,L&S,266,310,2,113,2.959,"[13.3, 22.1, 31.9, 17.7, 8.8, None, 3.5, 0.9, None, None, None, None, 1.8, None, None]"
Digital System Fundamentals,L&S,266,352,1,17,3.147,"[41.2, 17.6, 11.8, 11.8, 5.9, 11.8, None, None, None, None, None, None, None, None, None]"
Digital System Fundamentals,L&S,266,354,1,171,2.889,"[28.7, 14.6, 12.9, 21.6, 13.5, 3.5, 5.3, None, None, None, None, None, None, None, None]"
Digital System Fundamentals,L&S,266,354,2,151,2.903,"[29.1, 10.6, 18.5, 20.5, 11.3, 3.3, 5.3, None, None, None, None, None, 1.3, None, None]"
Digital System Fundamentals,L&S,266,354,3,42,3.702,"[66.7, 14.3, 11.9, 7.1, None, None, None, None, None, None, None, None, None, None, None]"
Machine Organizatn&Progrmng,L&S,266,368,1,63,,"[None, None, None, None, None, None, None, None, 0.9, 5.2, 4.8, None, None, None, None]"
Machine Organizatn&Progrmng,L&S,266,368,2,85,,"[None, None, None, None, None, None, None, None, 0.9, 6.5, 3.5, None, None, None, None]"
Tech:Computer-Based Bus Sys,L&S,266,371,1,8,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Tech:Computer-Based Bus Sys,L&S,266,400,1,159,3.345,"[26.4, 36.5, 26.4, 5.7, 1.9, 1.9, 0.6, None, None, None, None, None, 0.6, None, None]"
Tech:Computer-Based Bus Sys,L&S,266,400,2,155,3.286,"[32.9, 27.7, 23.9, 7.1, 1.9, 4.5, 1.3, 0.6, None, None, None, None, None, None, None]"
Tech:Computer-Based Bus Sys,L&S,266,400,4,157,3.449,"[35.7, 36.9, 17.2, 7.0, 1.3, 1.3, 0.6, None, None, None, None, None, None, None, None]"
Introducing Comp Sci to K-12,L&S,266,402,1,45,3.978,"[97.8, None, 2.2, None, None, None, None, None, None, None, None, None, None, None, None]"
Introduction to Cryptography,L&S,266,435,1,88,2.86,"[12.5, 12.5, 36.4, 17.0, 17.0, None, 2.3, 1.1, None, None, None, None, 1.1, None, None]"
Intro-Computational Statistics,L&S,266,471,1,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro-Computational Statistics,L&S,266,475,3,17,2.824,"[29.4, 17.6, 5.9, 17.6, 11.8, 17.6, None, None, None, None, None, None, None, None, None]"
Intro-Computational Statistics,L&S,266,475,4,12,2.667,"[16.7, 8.3, 25.0, 8.3, 33.3, 8.3, None, None, None, None, None, None, None, None, None]"
Intro-Computational Statistics,L&S,266,475,5,9,2.5,"[22.2, None, 22.2, 33.3, None, 11.1, 11.1, None, None, None, None, None, None, None, None]"
CS Education,L&S,266,502,1,20,3.95,"[90.0, 10.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Software Engineering,L&S,266,506,1,136,3.294,"[33.8, 25.0, 20.6, 10.3, 8.8, 1.5, None, None, None, None, None, None, None, None, None]"
Numerical Linear Algebra,L&S,266,513,1,14,2.536,"[21.4, 7.1, 21.4, 14.3, 14.3, 14.3, 7.1, None, None, None, None, None, None, None, None]"
Wearable Technology,L&S,266,518,1,15,3.767,"[80.0, 6.7, 6.7, None, 6.7, None, None, None, None, None, None, None, None, None, None]"
Intro to Theory of Computing,L&S,266,520,1,44,2.716,"[20.5, 9.1, 25.0, 2.3, 34.1, 9.1, None, None, None, None, None, None, None, None, None]"
Introduction to Optimization,L&S,266,524,1,46,3.455,"[43.5, 28.3, 13.0, 6.5, None, 2.2, 2.2, 2.2, None, None, None, None, None, None, None]"
Linear Programming Methods,L&S,266,525,1,25,3.34,"[56.0, 8.0, 16.0, 4.0, 12.0, None, 4.0, None, None, None, None, None, None, None, None]"
Mtrx Mthds in Machine Learning,L&S,266,532,1,35,3.817,"[54.3, 31.4, None, None, None, None, None, 11.4, None, None, None, None, None, None, None]"
Intro-Progm Langs&Compilers,L&S,266,536,1,121,2.846,"[17.4, 26.4, 14.0, 19.0, 12.4, 5.8, 4.1, None, 0.8, None, None, None, None, None, None]"
Intro to Operating Systems,L&S,266,537,1,273,3.335,"[30.8, 33.7, 19.0, 10.3, 3.3, 1.8, 0.7, 0.4, None, None, None, None, None, None, None]"
Thry & Desgn-Progrmg Langs,L&S,266,538,1,39,3.372,"[53.8, 15.4, 15.4, 7.7, None, 2.6, 5.1, None, None, None, None, None, None, None, None]"
Intro-Artificl Intelligence,L&S,266,540,1,159,3.119,"[24.5, 20.1, 21.4, 22.0, 8.2, 1.9, None, 1.9, None, None, None, None, None, None, None]"
Intro-Computer Architecture,L&S,266,552,1,23,3.435,"[43.5, 13.0, 30.4, 13.0, None, None, None, None, None, None, None, None, None, None, None]"
Computer Graphics,L&S,266,559,1,172,3.297,"[25.6, 37.2, 19.8, 9.9, 4.7, None, 1.7, 0.6, None, None, None, None, None, None, None]"
Database Mgt Systems,L&S,266,564,1,131,2.922,"[17.6, 22.1, 28.2, 9.9, 11.5, 7.6, 1.5, 0.8, None, None, None, None, None, None, None]"
Medical Image Analysis,L&S,266,567,1,15,3.833,"[66.7, 33.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Introduction to Algorithms,L&S,266,577,1,337,3.006,"[17.8, 18.4, 24.9, 26.7, 10.7, 0.3, 0.6, 0.3, None, None, None, None, 0.3, None, None]"
User Experience Design 2,L&S,266,612,1,9,3.889,"[77.8, 22.2, None, None, None, None, None, None, None, None, None, None, None, None, None]"
User Experience Design 2,L&S,266,639,1,25,3.7,"[52.0, 36.0, 12.0, None, None, None, None, None, None, None, None, None, None, None, None]"
User Experience Design 2,L&S,266,639,2,47,3.16,"[21.3, 25.5, 31.9, 10.6, 8.5, 2.1, None, None, None, None, None, None, None, None, None]"
User Experience Design 2,L&S,266,639,3,110,3.009,"[16.4, 21.8, 27.3, 16.4, 11.8, 1.8, 0.9, 2.7, 0.9, None, None, None, None, None, None]"
User Experience Design 2,L&S,266,639,4,118,3.746,"[59.3, 24.6, 9.3, 1.7, None, None, None, 4.2, None, None, None, None, 0.8, None, None]"
Intro to Computer Networks,L&S,266,640,1,87,3.195,"[25.3, 29.9, 23.0, 9.2, 9.2, 3.4, None, None, None, None, None, None, None, None, None]"
Intro to Information Security,L&S,266,642,1,93,3.288,"[28.0, 29.0, 24.7, 8.6, 7.5, 1.1, None, 1.1, None, None, None, None, None, None, None]"
Intro to Information Security,L&S,266,681,90,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro to Information Security,L&S,266,681,148,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,L&S,266,682,7,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,682,90,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,682,101,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,692,131,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,2,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,6,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,10,9,3.889,"[88.9, None, 11.1, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,12,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,22,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,28,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,33,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,61,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,82,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,101,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,111,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,120,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,122,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,124,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,128,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,129,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,133,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,134,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,145,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,147,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,L&S,266,699,149,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Construction of Compilers,L&S,266,701,1,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Princ of Programming Langs,L&S,266,704,1,14,3.808,"[64.3, 21.4, 7.1, None, None, None, None, 7.1, None, None, None, None, None, None, None]"
Computational Complexity,L&S,266,710,1,7,3.786,"[57.1, 42.9, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Methods of Computatnl Math II,L&S,266,715,1,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Integer Optimization,L&S,266,728,1,9,3.438,"[22.2, 44.4, 11.1, 11.1, None, None, None, None, None, None, None, None, None, None, None]"
Nonlinear Optimization II,L&S,266,730,1,9,3.556,"[44.4, 22.2, 33.3, None, None, None, None, None, None, None, None, None, None, None, None]"
Advanced Operating Systems,L&S,266,736,1,14,3.808,"[57.1, 35.7, None, None, None, None, None, None, None, None, None, None, 7.1, None, None]"
Big Data Systems,L&S,266,744,1,58,3.93,"[87.9, 6.9, 3.4, None, None, None, None, None, None, None, None, None, 1.7, None, None]"
Adv Computer Architecture I,L&S,266,752,1,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Adv Computr Architecture II,L&S,266,757,1,9,3.722,"[55.6, 33.3, 11.1, None, None, None, None, None, None, None, None, None, None, None, None]"
HPC for Apps in Engr,L&S,266,759,1,33,3.97,"[93.9, 6.1, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Machine Learning,L&S,266,760,1,97,3.629,"[47.4, 24.7, 18.6, None, None, 1.0, None, 7.2, 1.0, None, None, None, None, None, None]"
Computer Vision,L&S,266,766,1,65,3.738,"[58.5, 32.3, 7.7, 1.5, None, None, None, None, None, None, None, None, None, None, None]"
Advanced Bioinformatics,L&S,266,776,1,11,3.727,"[54.5, 36.4, 9.1, None, None, None, None, None, None, None, None, None, None, None, None]"
Foundations of Data Management,L&S,266,784,1,22,3.818,"[72.7, 18.2, 9.1, None, None, None, None, None, None, None, None, None, None, None, None]"
Advanced Algorithms,L&S,266,787,1,37,3.892,"[81.1, 16.2, 2.7, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,790,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,790,21,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,790,120,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,790,134,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,790,137,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,790,138,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,2,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,3,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,4,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,5,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,6,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,7,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,8,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,12,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,18,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,19,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,20,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,21,8,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,22,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,23,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,29,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,32,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,33,10,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,34,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,35,12,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,76,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,85,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,86,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,90,11,,"[None, None, None, None, None, None, None, 90.9, None, None, None, None, 9.1, None, None]"
Master's Thesis,L&S,266,799,91,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,95,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,112,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,120,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,124,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,127,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,128,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,129,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,132,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,134,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,136,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,137,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,138,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,141,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,142,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Thesis,L&S,266,799,144,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,799,145,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
COMPUTER SCIENCES,L&S,266,799,148,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Research,L&S,266,838,1,33,3.955,"[90.9, 9.1, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Master's Research,L&S,266,838,2,16,3.875,"[75.0, 25.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Computing,L&S,266,839,1,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Computing,L&S,266,839,2,79,3.816,"[63.3, 36.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Theory of Machine Learning,L&S,266,861,1,19,3.895,"[84.2, 10.5, 5.3, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,880,1,22,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,2,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,4,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,8,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,12,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,19,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,21,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,23,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,28,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,29,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,32,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,33,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,35,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,85,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,101,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,112,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,124,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Theortcl Comp Sci,L&S,266,899,128,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Adv Seminar - Computer Science,L&S,266,900,1,30,4,"[96.7, None, None, None, None, None, None, None, None, None, None, None, 3.3, None, None]"
Computn&Informatcs in Biol&Med,L&S,266,915,1,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Computn&Informatcs in Biol&Med,L&S,266,990,2,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
