,#1,#2,#3,#4,#5,#6,#7,#8
8360,NEUROLOGY,MED,676,699,093,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8361,NEUROLOGY,MED,676,699,099,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8362,NEUROLOGY,MED,676,699,101,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8363,NEUROLOGY,MED,676,699,104,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8364,NEUROLOGY,MED,676,699,106,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8365,Hum Muscl Func/Hlth&Disease,MED,676,779,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8366,Hum Muscl Func/Hlth&Disease,MED,676,812,041,15,3.433,"[33.3, 20.0, 46.7, None, None, None, None, None, None, None, None, None, None, None, None]"
8367,Hum Muscl Func/Hlth&Disease,MED,676,812,042,15,3.367,"[26.7, 20.0, 53.3, None, None, None, None, None, None, None, None, None, None, None, None]"
8368,Hum Muscl Func/Hlth&Disease,MED,676,812,043,18,3.412,"[22.2, 33.3, 38.9, None, None, None, None, None, None, None, None, None, None, None, None]"
8369,Hum Muscl Func/Hlth&Disease,MED,676,812,044,13,3.462,"[30.8, 30.8, 38.5, None, None, None, None, None, None, None, None, None, None, None, None]"
8370,NEUROLOGICAL SURGERY,MED,678,699,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8371,NEUROLOGICAL SURGERY,MED,678,699,002,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8372,NEUROLOGICAL SURGERY,MED,678,699,005,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8373,NEUROLOGICAL SURGERY,MED,678,699,006,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8374,NEUROLOGICAL SURGERY,MED,678,699,011,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8375,NEUROLOGICAL SURGERY,MED,678,699,012,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8376,Neurosurg-Directed Study,MED,678,919,002,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8377,Neurosurg-Directed Study,MED,678,919,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8378,Neurosurg-Directed Study,MED,678,919,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8379,Neurosurg-Directed Study,MED,678,919,006,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8380,Neurosurg-Directed Study,MED,678,919,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8381,Neurosurg-Directed Study,MED,678,919,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8382,NEUROSCIENCE,MED,681,699,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8383,NEUROSCIENCE,MED,681,699,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8384,NEUROSCIENCE,MED,681,699,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8385,NEUROSCIENCE,MED,681,699,016,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8386,NEUROSCIENCE,MED,681,699,024,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8387,NEUROSCIENCE,MED,681,699,028,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8388,NEUROSCIENCE,MED,681,699,038,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8389,NEUROSCIENCE,MED,681,699,040,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8390,NEUROSCIENCE,MED,681,699,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8391,NEUROSCIENCE,MED,681,699,048,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8392,NEUROSCIENCE,MED,681,699,050,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8393,NEUROSCIENCE,MED,681,699,060,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8394,NEUROSCIENCE,MED,681,699,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8395,NEUROSCIENCE,MED,681,699,074,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8396,NEUROSCIENCE,MED,681,699,082,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8397,NEUROSCIENCE,MED,681,699,086,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8398,NEUROSCIENCE,MED,681,699,104,10,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8399,NEUROSCIENCE,MED,681,699,106,12,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8400,Undergrad Neurobiology Seminar,MED,682,500,001,72,3.896,"[87.5, 8.3, 1.4, 1.4, 1.4, None, None, None, None, None, None, None, None, None, None]"
8401,Neurobi II:Intr-Brain&Behav,MED,682,524,001,131,3.196,"[35.9, 13.7, 26.7, 8.4, 10.7, 3.1, 0.8, 0.8, None, None, None, None, None, None, None]"
8402,Genes and Disorders Lab,MED,682,604,001,16,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8403,Systems Neuroscience,MED,682,611,001,17,3.5,"[41.2, 23.5, 29.4, 5.9, None, None, None, None, None, None, None, None, None, None, None]"
8404,Neurobiology and Behavior Lab,MED,682,616,001,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8405,Neurobiology of Disease,MED,682,635,001,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8406,Neurobiology of Disease,MED,682,675,014,21,3.952,"[90.5, 9.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8407,Neurobiology of Disease,MED,682,675,028,9,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8408,Special Topics,MED,682,682,086,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8409,Special Topics,MED,682,682,100,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8410,Senior Honors Thesis,MED,682,699,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8411,Senior Honors Thesis,MED,682,699,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8412,Senior Honors Thesis,MED,682,699,026,19,3.988,"[94.7, 5.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8413,Senior Honors Thesis,MED,682,699,033,16,3.966,"[93.8, 6.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8414,Senior Honors Thesis,MED,682,699,047,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8415,Senior Honors Thesis,MED,682,699,050,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8416,Senior Honors Thesis,MED,682,699,070,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8417,Senior Honors Thesis,MED,682,699,085,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8418,Developmental Neuroscience,MED,682,765,001,10,3.85,"[80.0, 10.0, 10.0, None, None, None, None, None, None, None, None, None, None, None, None]"
8419,Neurosci Smr:Current Topics,MED,682,900,001,54,4.0,"[29.6, None, None, None, None, None, None, 70.4, None, None, None, None, None, None, None]"
8420,Neurosci Smr:Current Topics,MED,682,990,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8421,Neurosci Smr:Current Topics,MED,682,990,002,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8422,Neurosci Smr:Current Topics,MED,682,990,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8423,Neurosci Smr:Current Topics,MED,682,990,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8424,Neurosci Smr:Current Topics,MED,682,990,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8425,Neurosci Smr:Current Topics,MED,682,990,011,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8426,Neurosci Smr:Current Topics,MED,682,990,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8427,Neurosci Smr:Current Topics,MED,682,990,019,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8428,Neurosci Smr:Current Topics,MED,682,990,020,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8429,Neurosci Smr:Current Topics,MED,682,990,023,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8430,Neurosci Smr:Current Topics,MED,682,990,024,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8431,Neurosci Smr:Current Topics,MED,682,990,028,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8432,Neurosci Smr:Current Topics,MED,682,990,030,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8433,Neurosci Smr:Current Topics,MED,682,990,032,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8434,Neurosci Smr:Current Topics,MED,682,990,036,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8435,Neurosci Smr:Current Topics,MED,682,990,039,9,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
8436,Neurosci Smr:Current Topics,MED,682,990,047,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8437,Neurosci Smr:Current Topics,MED,682,990,048,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8438,Neurosci Smr:Current Topics,MED,682,990,051,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8439,Neurosci Smr:Current Topics,MED,682,990,053,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8440,Neurosci Smr:Current Topics,MED,682,990,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8441,NEUROSCIENCE TRAINING PRO,MED,682,990,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8442,NEUROSCIENCE TRAINING PRO,MED,682,990,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8443,NEUROSCIENCE TRAINING PRO,MED,682,990,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8444,NEUROSCIENCE TRAINING PRO,MED,682,990,074,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8445,NEUROSCIENCE TRAINING PRO,MED,682,990,075,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8446,NEUROSCIENCE TRAINING PRO,MED,682,990,079,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8447,NEUROSCIENCE TRAINING PRO,MED,682,990,091,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8448,NEUROSCIENCE TRAINING PRO,MED,682,990,092,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8449,NEUROSCIENCE TRAINING PRO,MED,682,990,095,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8450,NEUROSCIENCE TRAINING PRO,MED,682,990,105,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8451,NEUROSCIENCE TRAINING PRO,MED,682,990,200,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8452,ONCOLOGY,MED,700,675,002,42,4.0,"[14.3, None, None, None, None, None, None, 85.7, None, None, None, None, None, None, None]"
8453,ONCOLOGY,MED,700,675,003,15,3.7,"[66.7, 6.7, 26.7, None, None, None, None, None, None, None, None, None, None, None, None]"
8454,ONCOLOGY,MED,700,675,005,18,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8455,Topics in Cancer Research,MED,700,699,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8456,Topics in Cancer Research,MED,700,699,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8457,Topics in Cancer Research,MED,700,699,008,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8458,Topics in Cancer Research,MED,700,699,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8459,Topics in Cancer Research,MED,700,699,014,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8460,Topics in Cancer Research,MED,700,699,015,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8461,Topics in Cancer Research,MED,700,699,017,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8462,Topics in Cancer Research,MED,700,699,018,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8463,Topics in Cancer Research,MED,700,699,019,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8464,Topics in Cancer Research,MED,700,699,087,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8465,Topics in Cancer Research,MED,700,699,092,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8466,Special Research Problems,MED,700,990,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8467,Special Research Problems,MED,700,990,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8468,Special Research Problems,MED,700,990,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8469,Special Research Problems,MED,700,990,009,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8470,Special Research Problems,MED,700,990,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8471,Special Research Problems,MED,700,990,011,6,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, 100.0]"
8472,Special Research Problems,MED,700,990,012,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8473,Special Research Problems,MED,700,990,014,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8474,Special Research Problems,MED,700,990,016,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8475,Special Research Problems,MED,700,990,017,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8476,Special Research Problems,MED,700,990,018,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8477,Special Research Problems,MED,700,990,019,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8478,Special Research Problems,MED,700,990,020,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8479,Special Research Problems,MED,700,990,030,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8480,Special Research Problems,MED,700,990,040,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8481,Special Research Problems,MED,700,990,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8482,Special Research Problems,MED,700,990,055,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8483,Special Research Problems,MED,700,990,083,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8484,OPHTHALMOLOGY AND VISUAL,MED,702,699,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8485,OPHTHALMOLOGY AND VISUAL,MED,702,699,078,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8486,OPHTHALMOLOGY AND VISUAL,MED,702,699,293,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8487,OPHTHALMOLOGY AND VISUAL,MED,702,699,294,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8488,OPHTHALMOLOGY AND VISUAL,MED,702,699,295,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8489,OPHTHALMOLOGY AND VISUAL,MED,702,699,298,9,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8490,OPHTHALMOLOGY AND VISUAL,MED,702,699,299,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8491,Indep Rdg & Rsch-4th Yr Med,MED,702,910,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8492,Indep Rdg & Rsch-4th Yr Med,MED,702,919,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8493,Indep Rdg & Rsch-4th Yr Med,MED,702,919,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8494,Indep Rdg & Rsch-4th Yr Med,MED,702,919,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8495,Indep Rdg & Rsch-4th Yr Med,MED,702,919,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8496,PATHOLOGY AND LABORATORY,MED,704,404,001,312,3.253,"[26.6, 29.5, 22.8, 12.8, 7.1, 1.3, None, None, None, None, None, None, None, None, None]"
8497,PATHOLOGY AND LABORATORY,MED,704,404,002,51,3.147,"[19.6, 33.3, 21.6, 15.7, 5.9, 3.9, None, None, None, None, None, None, None, None, None]"
8498,Toxicology II,MED,704,626,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8499,Toxicology II,MED,704,699,052,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8500,Toxicology II,MED,704,699,072,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8501,Toxicology II,MED,704,699,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8502,Toxicology II,MED,704,699,076,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8503,Toxicology II,MED,704,699,087,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8504,Toxicology II,MED,704,699,088,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8505,Cellulr & Moleclr Biol/Path,MED,704,750,001,24,3.615,"[45.8, 29.2, 20.8, 4.2, None, None, None, None, None, None, None, None, None, None, None]"
8506,Moleculr Mechanisms of Disease,MED,704,809,001,10,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8507,Student Seminar / Journal Club,MED,704,901,001,49,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8508,Student Seminar / Journal Club,MED,704,920,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8509,Student Seminar / Journal Club,MED,704,920,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8510,Student Seminar / Journal Club,MED,704,920,004,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8511,Student Seminar / Journal Club,MED,704,920,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8512,Student Seminar / Journal Club,MED,704,920,006,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8513,Student Seminar / Journal Club,MED,704,920,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8514,Student Seminar / Journal Club,MED,704,920,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8515,Student Seminar / Journal Club,MED,704,920,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8516,Student Seminar / Journal Club,MED,704,920,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8517,Student Seminar / Journal Club,MED,704,920,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8518,Student Seminar / Journal Club,MED,704,920,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8519,General Pathology Clerk-CSC,MED,704,990,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8520,General Pathology Clerk-CSC,MED,704,990,052,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8521,General Pathology Clerk-CSC,MED,704,990,060,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8522,General Pathology Clerk-CSC,MED,704,990,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8523,General Pathology Clerk-CSC,MED,704,990,072,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8524,General Pathology Clerk-CSC,MED,704,990,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8525,General Pathology Clerk-CSC,MED,704,990,080,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8526,General Pathology Clerk-CSC,MED,704,990,081,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8527,General Pathology Clerk-CSC,MED,704,990,084,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8528,General Pathology Clerk-CSC,MED,704,990,086,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8529,General Pathology Clerk-CSC,MED,704,990,088,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8530,General Pathology Clerk-CSC,MED,704,990,089,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8531,General Pathology Clerk-CSC,MED,704,990,090,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8532,General Pathology Clerk-CSC,MED,704,990,091,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8533,General Pathology Clerk-CSC,MED,704,990,092,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8534,General Pathology Clerk-CSC,MED,704,990,093,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8535,General Pathology Clerk-CSC,MED,704,990,094,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8536,General Pathology Clerk-CSC,MED,704,990,095,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8537,General Pathology Clerk-CSC,MED,704,990,097,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8538,PATHOLOGY AND LABORATORY,MED,704,990,099,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8539,PATHOLOGY AND LABORATORY,MED,704,990,100,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8540,PATHOLOGY AND LABORATORY,MED,704,990,101,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8541,PATHOLOGY AND LABORATORY,MED,704,990,102,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8542,PATHOLOGY AND LABORATORY,MED,704,990,104,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8543,PATHOLOGY AND LABORATORY,MED,704,990,106,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8544,PATHOLOGY AND LABORATORY,MED,704,990,107,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8545,PATHOLOGY AND LABORATORY,MED,704,990,108,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8546,PATHOLOGY AND LABORATORY,MED,704,990,109,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8547,PATHOLOGY AND LABORATORY,MED,704,990,110,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8548,PATHOLOGY AND LABORATORY,MED,704,990,111,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8549,PATHOLOGY AND LABORATORY,MED,704,990,112,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8550,PATHOLOGY AND LABORATORY,MED,704,990,113,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8551,PATHOLOGY AND LABORATORY,MED,704,990,114,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8552,PATHOLOGY AND LABORATORY,MED,704,990,115,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8553,PATHOLOGY AND LABORATORY,MED,704,990,116,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8554,PATHOLOGY AND LABORATORY,MED,704,990,117,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8555,PATHOLOGY AND LABORATORY,MED,704,990,119,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8556,PATHOLOGY AND LABORATORY,MED,704,990,120,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8557,PATHOLOGY AND LABORATORY,MED,704,990,121,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8558,PATHOLOGY AND LABORATORY,MED,704,990,122,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8559,Cancer Genetics,MED,708,646,001,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8560,Cancer Genetics,MED,708,699,035,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8561,Cancer Genetics,MED,708,699,036,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8562,Cancer Genetics,MED,708,699,037,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8563,Cancer Genetics,MED,708,699,038,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8564,Cancer Genetics,MED,708,699,040,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8565,Cancer Genetics,MED,708,699,043,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8566,Cancer Genetics,MED,708,699,045,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8567,Cancer Genetics,MED,708,699,048,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8568,Cancer Genetics,MED,708,699,049,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8569,Cancer Genetics,MED,708,699,050,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8570,Cancer Genetics,MED,708,699,067,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8571,Cancer Genetics,MED,708,699,073,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8572,Cancer Genetics,MED,708,699,084,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8573,Cancer Genetics,MED,708,699,085,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8574,Cancer Genetics,MED,708,699,097,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8575,Cancer Genetics,MED,708,699,098,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8576,Cancer Genetics,MED,708,699,099,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8577,Cancer Genetics,MED,708,699,290,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8578,Cancer Genetics,MED,708,699,291,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8579,Cancer Genetics,MED,708,699,296,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
